track_id,duration,end_of_fade_in,loudness,start_of_fade_out,tempo,genre
TRADLKP128F92EE50E,41.56036,0.167,-17.437,36.682,155.526,8
TRASLVU128F933B160,170.81424,0.0,-5.029,166.156,149.01,8
TRAEJMB128F93461C9,502.69995,0.282,-8.016,492.472,129.245,8
TRARJPL128F931C7D2,240.79628,0.103,-5.353,231.253,136.147,8
TRAXRLN128F425C047,189.36118,3.529,-9.774,185.452,112.78,8
TRAOKSC128F4264989,252.83873,0.444,-6.575,247.188,87.495,8
TRBCGRI128F93355E9,221.41342,0.51,-7.603,210.75,122.002,8
TRAIDMR128F9327232,270.99383,2.943,-7.992,261.66,159.621,8
TRAFXYN128F148B3B4,390.66077,0.0,-10.478,390.661,161.47,8
TRAOBDT128F42B62F8,218.3571,7.947,-9.978,202.832,94.57,8
TRBDNZI128F14A9065,208.66567,0.948,-7.792,193.451,132.159,8
TRAVVBW128F42819B2,401.8673,0.165,-7.916,383.303,86.505,8
TRARJLC128F9323715,247.97995,0.15,-7.436,240.356,87.373,8
TRAZSVJ128E0785129,195.81342,0.299,-4.436,184.332,146.063,8
TRABLMN128E0792687,180.97587,2.635,-3.637,172.054,142.68,8
TRAETLY128F92FBEE0,50.1024,4.394,-16.468,50.102,162.676,8
TRBFXQT128F148D15B,207.72526,0.348,-9.727,195.663,81.982,8
TRBCLIO128F426E4B8,163.52608,3.425,-17.123,163.526,81.829,8
TRAEAZV12903D0CBA6,399.882,3.663,-10.648,394.043,85.399,8
TRBECAL128F4270F27,368.1171,0.496,-12.157,351.539,58.387,8
TRBENDH128F1467D62,175.25506,0.0,-11.951,175.255,152.942,8
TRAUUZF128EF347CD5,262.97424,0.165,-8.737,256.935,80.031,8
TRBFIAK128E07823AA,164.54485,0.0,-10.897,154.912,148.045,8
